timestamp,traffic_type,type,direction,harq,prbs,tb_len,mod,rv_idx,cr,retx,crc_ok,snr,mcs,format,total_len
2025-08-29 13:38:02.331,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:02.331,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:02.332,URLLC,PUSCH,UL,12.0,-233.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:02.335,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:02.336,URLLC,PDSCH,DL,12.0,-79.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.4,,,
2025-08-29 13:38:02.336,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:02.337,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.337,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.340,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:02.340,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:02.342,URLLC,PUSCH,UL,13.0,1.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:02.432,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.436,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:02.436,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:02.437,URLLC,PUSCH,UL,14.0,-209.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:02.440,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:02.441,URLLC,PDSCH,DL,13.0,-175.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.2,,,
2025-08-29 13:38:02.441,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:02.442,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.442,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.445,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:02.445,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:02.447,URLLC,PUSCH,UL,15.0,1.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:02.532,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.536,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:02.536,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:02.537,URLLC,PUSCH,UL,0.0,-83.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:02.540,URLLC,PDCCH,DL,,,,,,,,,,18.0,,
2025-08-29 13:38:02.541,URLLC,MAC,DL,,,,,,,,,,,,5117.0
2025-08-29 13:38:02.541,URLLC,PDSCH,DL,14.0,-191.0,5122.0,6.0,0.0,0.8,0.0,1.0,31.9,,,
2025-08-29 13:38:02.542,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.542,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.545,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:02.545,URLLC,MAC,UL,,,,,,,,,,,,115.0
2025-08-29 13:38:02.547,URLLC,PUSCH,UL,1.0,1.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:02.632,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.636,URLLC,PDCCH,DL,,,,,,,,,,16.0,,
2025-08-29 13:38:02.636,URLLC,MAC,UL,,,,,,,,,,,,148.0
2025-08-29 13:38:02.637,URLLC,PUSCH,UL,2.0,-251.0,153.0,6.0,0.0,0.7,0.0,1.0,,,,
2025-08-29 13:38:02.640,URLLC,PDCCH,DL,,,,,,,,,,22.0,,
2025-08-29 13:38:02.641,URLLC,MAC,DL,,,,,,,,,,,,6268.0
2025-08-29 13:38:02.641,URLLC,PDSCH,DL,15.0,-175.0,6273.0,8.0,0.0,0.74,0.0,1.0,32.1,,,
2025-08-29 13:38:02.642,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.642,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.645,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:02.645,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:02.647,URLLC,PUSCH,UL,3.0,-266.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:02.732,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.736,URLLC,MAC,UL,,,,,,,,,,,,121.0
2025-08-29 13:38:02.736,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:02.737,URLLC,PUSCH,UL,4.0,-213.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:02.740,URLLC,PDCCH,DL,,,,,,,,,,22.0,,
2025-08-29 13:38:02.741,URLLC,PDSCH,DL,0.0,-63.0,6273.0,8.0,0.0,0.74,0.0,1.0,32.5,,,
2025-08-29 13:38:02.741,URLLC,MAC,DL,,,,,,,,,,,,6268.0
2025-08-29 13:38:02.742,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.742,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.745,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:02.745,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:02.747,URLLC,PUSCH,UL,5.0,1.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:02.832,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.836,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:02.836,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:02.837,URLLC,PUSCH,UL,6.0,-51.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:02.841,URLLC,PDCCH,DL,,,,,,,,,,22.0,,
2025-08-29 13:38:02.841,URLLC,PDSCH,DL,1.0,-143.0,6273.0,8.0,0.0,0.74,0.0,1.0,32.3,,,
2025-08-29 13:38:02.841,URLLC,MAC,DL,,,,,,,,,,,,6268.0
2025-08-29 13:38:02.842,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.842,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.845,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:02.845,URLLC,MAC,UL,,,,,,,,,,,,121.0
2025-08-29 13:38:02.847,URLLC,PUSCH,UL,7.0,1.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:02.937,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.941,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:02.941,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:02.942,URLLC,PUSCH,UL,8.0,-151.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:02.945,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:02.946,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:02.946,URLLC,PDSCH,DL,2.0,-143.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.3,,,
2025-08-29 13:38:02.947,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.947,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:02.950,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:02.950,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:02.952,URLLC,PUSCH,UL,9.0,1.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.037,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.041,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:03.041,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:03.042,URLLC,PUSCH,UL,10.0,-205.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:03.045,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:03.046,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:03.046,URLLC,PDSCH,DL,3.0,-127.0,5252.0,8.0,0.0,0.82,0.0,1.0,32.9,,,
2025-08-29 13:38:03.047,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.047,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.050,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:03.050,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:03.052,URLLC,PUSCH,UL,11.0,-266.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:03.137,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.141,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:03.141,URLLC,MAC,UL,,,,,,,,,,,,121.0
2025-08-29 13:38:03.142,URLLC,PUSCH,UL,12.0,-159.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:03.145,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:03.146,URLLC,PDSCH,DL,4.0,-127.0,5252.0,8.0,0.0,0.82,0.0,1.0,32.7,,,
2025-08-29 13:38:03.146,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:03.147,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.147,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.150,URLLC,PDCCH,DL,,,,,,,,,,16.0,,
2025-08-29 13:38:03.150,URLLC,MAC,UL,,,,,,,,,,,,148.0
2025-08-29 13:38:03.152,URLLC,PUSCH,UL,13.0,-266.0,153.0,6.0,0.0,0.7,0.0,1.0,,,,
2025-08-29 13:38:03.237,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.241,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:03.241,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:03.242,URLLC,PUSCH,UL,14.0,-143.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:03.245,URLLC,PDCCH,DL,,,,,,,,,,27.0,,
2025-08-29 13:38:03.246,URLLC,PDSCH,DL,5.0,1.0,5889.0,8.0,0.0,0.93,0.0,1.0,33.1,,,
2025-08-29 13:38:03.246,URLLC,MAC,DL,,,,,,,,,,,,5884.0
2025-08-29 13:38:03.247,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.247,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.250,URLLC,MAC,UL,,,,,,,,,,,,157.0
2025-08-29 13:38:03.250,URLLC,PDCCH,DL,,,,,,,,,,17.0,,
2025-08-29 13:38:03.252,URLLC,PUSCH,UL,15.0,-266.0,165.0,6.0,0.0,0.75,0.0,1.0,,,,
2025-08-29 13:38:03.337,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.341,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:03.341,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:03.342,URLLC,PUSCH,UL,0.0,-41.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:03.345,URLLC,PDCCH,DL,,,,,,,,,,22.0,,
2025-08-29 13:38:03.346,URLLC,PDSCH,DL,6.0,17.0,6273.0,8.0,0.0,0.74,0.0,1.0,33.0,,,
2025-08-29 13:38:03.346,URLLC,MAC,DL,,,,,,,,,,,,6268.0
2025-08-29 13:38:03.347,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.347,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.350,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:03.350,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:03.352,URLLC,PUSCH,UL,1.0,1.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:03.442,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.446,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.446,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:03.447,URLLC,PUSCH,UL,2.0,-211.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.450,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:03.451,URLLC,PDSCH,DL,7.0,-239.0,5252.0,8.0,0.0,0.82,0.0,1.0,32.6,,,
2025-08-29 13:38:03.451,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:03.452,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.452,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.455,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:03.455,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:03.457,URLLC,PUSCH,UL,3.0,1.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:03.542,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.546,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:03.546,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.547,URLLC,PUSCH,UL,4.0,-89.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.550,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:03.551,URLLC,PDSCH,DL,8.0,-111.0,5252.0,8.0,0.0,0.82,0.0,1.0,32.3,,,
2025-08-29 13:38:03.551,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:03.552,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.552,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.555,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.555,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:03.557,URLLC,PUSCH,UL,5.0,-266.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.642,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.646,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:03.646,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.647,URLLC,PUSCH,UL,6.0,-227.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.650,URLLC,PDCCH,DL,,,,,,,,,,22.0,,
2025-08-29 13:38:03.651,URLLC,PDSCH,DL,9.0,-79.0,6273.0,8.0,0.0,0.74,0.0,1.0,33.0,,,
2025-08-29 13:38:03.651,URLLC,MAC,DL,,,,,,,,,,,,6268.0
2025-08-29 13:38:03.652,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.652,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.655,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.655,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:03.657,URLLC,PUSCH,UL,7.0,-266.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.742,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.746,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.746,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:03.747,URLLC,PUSCH,UL,8.0,-203.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.751,URLLC,PDCCH,DL,,,,,,,,,,20.0,,
2025-08-29 13:38:03.751,URLLC,PDSCH,DL,10.0,-111.0,5637.0,8.0,0.0,0.67,0.0,1.0,32.6,,,
2025-08-29 13:38:03.751,URLLC,MAC,DL,,,,,,,,,,,,5632.0
2025-08-29 13:38:03.751,URLLC,PDCCH,DL,,,,,,,,,,20.0,,
2025-08-29 13:38:03.752,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.752,URLLC,PDSCH,DL,11.0,-95.0,5637.0,8.0,0.0,0.67,0.0,1.0,33.2,,,
2025-08-29 13:38:03.752,URLLC,MAC,DL,,,,,,,,,,,,5634.0
2025-08-29 13:38:03.753,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.755,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:03.755,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:03.757,URLLC,PUSCH,UL,9.0,1.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:03.842,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.846,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:03.846,URLLC,MAC,UL,,,,,,,,,,,,136.0
2025-08-29 13:38:03.847,URLLC,PUSCH,UL,10.0,-145.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:03.850,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:03.851,URLLC,PDSCH,DL,12.0,-223.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.2,,,
2025-08-29 13:38:03.851,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:03.852,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.852,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.855,URLLC,MAC,UL,,,,,,,,,,,,145.0
2025-08-29 13:38:03.855,URLLC,PDCCH,DL,,,,,,,,,,16.0,,
2025-08-29 13:38:03.857,URLLC,PUSCH,UL,11.0,1.0,153.0,6.0,0.0,0.7,0.0,1.0,,,,
2025-08-29 13:38:03.947,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.951,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:03.951,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:03.952,URLLC,PUSCH,UL,12.0,-129.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:03.955,URLLC,PDCCH,DL,,,,,,,,,,20.0,,
2025-08-29 13:38:03.956,URLLC,PDSCH,DL,13.0,17.0,5637.0,8.0,0.0,0.67,0.0,1.0,33.1,,,
2025-08-29 13:38:03.956,URLLC,MAC,DL,,,,,,,,,,,,5632.0
2025-08-29 13:38:03.957,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.957,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:03.960,URLLC,MAC,UL,,,,,,,,,,,,157.0
2025-08-29 13:38:03.960,URLLC,PDCCH,DL,,,,,,,,,,17.0,,
2025-08-29 13:38:03.962,URLLC,PUSCH,UL,13.0,-266.0,165.0,6.0,0.0,0.75,0.0,1.0,,,,
2025-08-29 13:38:04.047,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.051,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:04.051,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:04.052,URLLC,PUSCH,UL,14.0,-1.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:04.055,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:04.056,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:04.056,URLLC,PDSCH,DL,14.0,-143.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.4,,,
2025-08-29 13:38:04.057,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.057,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.060,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:04.060,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:04.062,URLLC,PUSCH,UL,15.0,1.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:04.147,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.151,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:04.151,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:04.152,URLLC,PUSCH,UL,0.0,-259.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:04.155,URLLC,PDCCH,DL,,,,,,,,,,20.0,,
2025-08-29 13:38:04.156,URLLC,MAC,DL,,,,,,,,,,,,5632.0
2025-08-29 13:38:04.156,URLLC,PDSCH,DL,15.0,-159.0,5637.0,8.0,0.0,0.67,0.0,1.0,33.1,,,
2025-08-29 13:38:04.157,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.157,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.160,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:04.160,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:04.162,URLLC,PUSCH,UL,1.0,-266.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:04.247,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.251,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:04.251,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:04.252,URLLC,PUSCH,UL,2.0,-61.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:04.255,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:04.256,URLLC,PDSCH,DL,0.0,-15.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.5,,,
2025-08-29 13:38:04.256,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:04.257,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.257,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.260,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:04.260,URLLC,MAC,UL,,,,,,,,,,,,121.0
2025-08-29 13:38:04.262,URLLC,PUSCH,UL,3.0,1.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:04.347,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.351,URLLC,PDCCH,DL,,,,,,,,,,16.0,,
2025-08-29 13:38:04.351,URLLC,MAC,UL,,,,,,,,,,,,148.0
2025-08-29 13:38:04.352,URLLC,PUSCH,UL,4.0,-249.0,153.0,6.0,0.0,0.7,0.0,1.0,,,,
2025-08-29 13:38:04.355,URLLC,PDCCH,DL,,,,,,,,,,24.0,,
2025-08-29 13:38:04.356,URLLC,PDSCH,DL,1.0,1.0,5252.0,8.0,0.0,0.82,0.0,1.0,33.0,,,
2025-08-29 13:38:04.356,URLLC,MAC,DL,,,,,,,,,,,,5247.0
2025-08-29 13:38:04.357,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.357,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.360,URLLC,PDCCH,DL,,,,,,,,,,14.0,,
2025-08-29 13:38:04.360,URLLC,MAC,UL,,,,,,,,,,,,124.0
2025-08-29 13:38:04.362,URLLC,PUSCH,UL,5.0,1.0,129.0,6.0,0.0,0.6,0.0,1.0,,,,
2025-08-29 13:38:04.452,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.456,URLLC,PDCCH,DL,,,,,,,,,,15.0,,
2025-08-29 13:38:04.456,URLLC,MAC,UL,,,,,,,,,,,,133.0
2025-08-29 13:38:04.457,URLLC,PUSCH,UL,6.0,-199.0,141.0,6.0,0.0,0.65,0.0,1.0,,,,
2025-08-29 13:38:04.460,URLLC,PDCCH,DL,,,,,,,,,,20.0,,
2025-08-29 13:38:04.461,URLLC,MAC,DL,,,,,,,,,,,,5632.0
2025-08-29 13:38:04.461,URLLC,PDSCH,DL,2.0,-239.0,5637.0,8.0,0.0,0.67,0.0,1.0,32.0,,,
2025-08-29 13:38:04.462,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.462,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.465,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:04.465,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:04.467,URLLC,PUSCH,UL,7.0,1.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
2025-08-29 13:38:04.552,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.556,URLLC,PDCCH,DL,,,,,,,,,,16.0,,
2025-08-29 13:38:04.556,URLLC,MAC,UL,,,,,,,,,,,,148.0
2025-08-29 13:38:04.557,URLLC,PUSCH,UL,8.0,-239.0,153.0,6.0,0.0,0.7,0.0,1.0,,,,
2025-08-29 13:38:04.561,URLLC,PDCCH,DL,,,,,,,,,,22.0,,
2025-08-29 13:38:04.561,URLLC,PDSCH,DL,3.0,-159.0,6273.0,8.0,0.0,0.74,0.0,1.0,32.7,,,
2025-08-29 13:38:04.561,URLLC,MAC,DL,,,,,,,,,,,,6268.0
2025-08-29 13:38:04.562,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.562,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.565,URLLC,PDCCH,DL,,,,,,,,,,16.0,,
2025-08-29 13:38:04.565,URLLC,MAC,UL,,,,,,,,,,,,145.0
2025-08-29 13:38:04.567,URLLC,PUSCH,UL,9.0,-266.0,153.0,6.0,0.0,0.7,0.0,1.0,,,,
2025-08-29 13:38:04.652,URLLC,PUCCH,UL,,,,,,,,,,,1.0,
2025-08-29 13:38:04.656,URLLC,PDCCH,DL,,,,,,,,,,13.0,,
2025-08-29 13:38:04.656,URLLC,MAC,UL,,,,,,,,,,,,118.0
2025-08-29 13:38:04.657,URLLC,PUSCH,UL,10.0,-41.0,123.0,6.0,0.0,0.55,0.0,1.0,,,,
